esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.2_4_MultipleBlockingTargets_TEMPLATE.xosc
Number of Vehicles: 3
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entitity_Name [-] , #3 Entitity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , 
1200, 30.000000, Ego, 0, 5.018118, 0.000000, 4.305722, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.006141, -8.000000, 0.000000, 5.078461, 0.000000, 0.000000, -2.433364, 0.000000, 0.000000, 484.006141, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1201, 30.025000, Ego, 0, 4.958265, 0.000000, 4.659884, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.131594, -8.000000, 0.000000, 5.018118, 0.000000, 0.000000, -2.413737, 0.000000, 0.000000, 484.131594, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1202, 30.050000, Ego, 0, 4.898905, 0.000000, 5.009806, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.255550, -8.000000, 0.000000, 4.958265, 0.000000, 0.000000, -2.394093, 0.000000, 0.000000, 484.255550, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1203, 30.075000, Ego, 0, 4.840036, 0.000000, 5.355523, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.378023, -8.000000, 0.000000, 4.898905, 0.000000, 0.000000, -2.374432, 0.000000, 0.000000, 484.378023, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1204, 30.100000, Ego, 0, 4.781659, 0.000000, 5.697070, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.499024, -8.000000, 0.000000, 4.840036, 0.000000, 0.000000, -2.354759, 0.000000, 0.000000, 484.499024, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1205, 30.125000, Ego, 0, 4.723774, 0.000000, 6.034482, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.618565, -8.000000, 0.000000, 4.781659, 0.000000, 0.000000, -2.335075, 0.000000, 0.000000, 484.618565, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1206, 30.150000, Ego, 0, 4.666382, 0.000000, 0.084610, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.736660, -8.000000, 0.000000, 4.723774, 0.000000, 0.000000, -2.315384, 0.000000, 0.000000, 484.736660, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1207, 30.175000, Ego, 0, 4.609482, 0.000000, 0.413859, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.853319, -8.000000, 0.000000, 4.666382, 0.000000, 0.000000, -2.295688, 0.000000, 0.000000, 484.853319, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1208, 30.200000, Ego, 0, 4.553075, 0.000000, 0.739078, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 484.968556, -8.000000, 0.000000, 4.609482, 0.000000, 0.000000, -2.275989, 0.000000, 0.000000, 484.968556, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1209, 30.225000, Ego, 0, 4.497160, 0.000000, 1.060304, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.082383, -8.000000, 0.000000, 4.553075, 0.000000, 0.000000, -2.256291, 0.000000, 0.000000, 485.082383, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1210, 30.250000, Ego, 0, 4.441737, 0.000000, 1.377571, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.194812, -8.000000, 0.000000, 4.497160, 0.000000, 0.000000, -2.236596, 0.000000, 0.000000, 485.194812, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1211, 30.275000, Ego, 0, 4.386807, 0.000000, 1.690914, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.305855, -8.000000, 0.000000, 4.441737, 0.000000, 0.000000, -2.216907, 0.000000, 0.000000, 485.305855, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1212, 30.300000, Ego, 0, 4.332368, 0.000000, 2.000369, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.415526, -8.000000, 0.000000, 4.386807, 0.000000, 0.000000, -2.197226, 0.000000, 0.000000, 485.415526, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1213, 30.325000, Ego, 0, 4.278420, 0.000000, 2.305971, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.523835, -8.000000, 0.000000, 4.332368, 0.000000, 0.000000, -2.177558, 0.000000, 0.000000, 485.523835, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1214, 30.350000, Ego, 0, 4.224963, 0.000000, 2.607754, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.630795, -8.000000, 0.000000, 4.278420, 0.000000, 0.000000, -2.157903, 0.000000, 0.000000, 485.630795, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1215, 30.375000, Ego, 0, 4.171997, 0.000000, 2.905754, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.736419, -8.000000, 0.000000, 4.224963, 0.000000, 0.000000, -2.138266, 0.000000, 0.000000, 485.736419, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1216, 30.400000, Ego, 0, 4.119521, 0.000000, 3.200005, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.840719, -8.000000, 0.000000, 4.171997, 0.000000, 0.000000, -2.118649, 0.000000, 0.000000, 485.840719, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1217, 30.425000, Ego, 0, 4.067534, 0.000000, 3.490543, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 485.943707, -8.000000, 0.000000, 4.119521, 0.000000, 0.000000, -2.099055, 0.000000, 0.000000, 485.943707, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1218, 30.450000, Ego, 0, 4.016035, 0.000000, 3.777403, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 486.045396, -8.000000, 0.000000, 4.067534, 0.000000, 0.000000, -2.079486, 0.000000, 0.000000, 486.045396, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1219, 30.475000, Ego, 0, 3.965024, 0.000000, 4.060619, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 486.145797, -8.000000, 0.000000, 4.016035, 0.000000, 0.000000, -2.059946, 0.000000, 0.000000, 486.145797, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1220, 30.500000, Ego, 0, 3.914500, 0.000000, 4.340226, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 486.244922, -8.000000, 0.000000, 3.965024, 0.000000, 0.000000, -2.040438, 0.000000, 0.000000, 486.244922, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1221, 30.525000, Ego, 0, 3.864462, 0.000000, 4.616259, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 486.342785, -8.000000, 0.000000, 3.914500, 0.000000, 0.000000, -2.020964, 0.000000, 0.000000, 486.342785, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1222, 30.550000, Ego, 0, 3.814909, 0.000000, 4.888752, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 486.439396, -8.000000, 0.000000, 3.864462, 0.000000, 0.000000, -2.001527, 0.000000, 0.000000, 486.439396, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking2, 2, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 1.750000, 13.500000, 2.500000, 3.500000, 515.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 515.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
