esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\FourWaySignal/./FourWaySignal.xosc
Number of Vehicles: 1
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , 
443, 11.075000, Sedan, 0, 17.881599, 0.000000, 0.338218, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
444, 11.100000, Sedan, 0, 17.881599, 0.000000, 1.615476, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
445, 11.125000, Sedan, 0, 17.881599, 0.000000, 2.892733, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
446, 11.150000, Sedan, 0, 17.881599, 0.000000, 4.169990, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
447, 11.175000, Sedan, 0, 17.881599, 0.000000, 5.447247, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
448, 11.200000, Sedan, 0, 17.881599, 0.000000, 0.441319, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
449, 11.225000, Sedan, 0, 17.881599, 0.000000, 1.718576, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
450, 11.250000, Sedan, 0, 17.881599, 0.000000, 2.995833, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
451, 11.275000, Sedan, 0, 17.881599, 0.000000, 4.273090, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
452, 11.300000, Sedan, 0, 17.881599, 0.000000, 5.550347, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
453, 11.325000, Sedan, 0, 17.881599, 0.000000, 0.544419, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
454, 11.350000, Sedan, 0, 17.881599, 0.000000, 1.821676, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
455, 11.375000, Sedan, 0, 17.881599, 0.000000, 3.098933, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
456, 11.400000, Sedan, 0, 17.881599, 0.000000, 4.376190, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
457, 11.425000, Sedan, 0, 17.881599, 0.000000, 5.653447, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
458, 11.450000, Sedan, 0, 17.881599, 0.000000, 0.647519, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
459, 11.475000, Sedan, 0, 17.881599, 0.000000, 1.924776, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
460, 11.500000, Sedan, 0, 17.881599, 0.000000, 3.202033, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
461, 11.525000, Sedan, 0, 17.881599, 0.000000, 4.479290, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
462, 11.550000, Sedan, 0, 17.881599, 0.000000, 5.756547, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
463, 11.575000, Sedan, 0, 17.881599, 0.000000, 0.750619, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
464, 11.600000, Sedan, 0, 17.881599, 0.000000, 2.027876, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
465, 11.625000, Sedan, 0, 17.881599, 0.000000, 3.305133, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
466, 11.650000, Sedan, 0, 17.881599, 0.000000, 4.582391, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
467, 11.675000, Sedan, 0, 17.881599, 0.000000, 5.859648, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
468, 11.700000, Sedan, 0, 17.881599, 0.000000, 0.853719, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
469, 11.725000, Sedan, 0, 17.881599, 0.000000, 2.130977, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
470, 11.750000, Sedan, 0, 17.881599, 0.000000, 3.408234, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
471, 11.775000, Sedan, 0, 17.881599, 0.000000, 4.685491, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
472, 11.800000, Sedan, 0, 17.881599, 0.000000, 5.962748, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
473, 11.825000, Sedan, 0, 17.881599, 0.000000, 0.956820, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
474, 11.850000, Sedan, 0, 17.881599, 0.000000, 2.234077, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
475, 11.875000, Sedan, 0, 17.881599, 0.000000, 3.511334, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
476, 11.900000, Sedan, 0, 17.881599, 0.000000, 4.788591, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
477, 11.925000, Sedan, 0, 17.881599, 0.000000, 6.065848, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
478, 11.950000, Sedan, 0, 17.881599, 0.000000, 1.059920, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
479, 11.975000, Sedan, 0, 17.881599, 0.000000, 2.337177, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
480, 12.000000, Sedan, 0, 17.881599, 0.000000, 3.614434, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
481, 12.025000, Sedan, 0, 17.881599, 0.000000, 4.891691, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
482, 12.050000, Sedan, 0, 17.881599, 0.000000, 6.168948, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
483, 12.075000, Sedan, 0, 17.881599, 0.000000, 1.163020, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
484, 12.100000, Sedan, 0, 17.881599, 0.000000, 2.440277, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
485, 12.125000, Sedan, 0, 17.881599, 0.000000, 3.717534, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
486, 12.150000, Sedan, 0, 17.881599, 0.000000, 4.994791, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
487, 12.175000, Sedan, 0, 17.881599, 0.000000, 6.272049, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
488, 12.200000, Sedan, 0, 17.881599, 0.000000, 1.266120, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
489, 12.225000, Sedan, 0, 17.881599, 0.000000, 2.543377, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
490, 12.250000, Sedan, 0, 17.881599, 0.000000, 3.820635, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
491, 12.275000, Sedan, 0, 17.881599, 0.000000, 5.097892, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
492, 12.300000, Sedan, 0, 17.881599, 0.000000, 0.091963, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
493, 12.325000, Sedan, 0, 17.881599, 0.000000, 1.369221, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
494, 12.350000, Sedan, 0, 17.881599, 0.000000, 2.646478, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
495, 12.375000, Sedan, 0, 17.881599, 0.000000, 3.923735, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
496, 12.400000, Sedan, 0, 17.881599, 0.000000, 5.200992, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
497, 12.425000, Sedan, 0, 17.881599, 0.000000, 0.195064, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
498, 12.450000, Sedan, 0, 17.881599, 0.000000, 1.472321, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
499, 12.475000, Sedan, 0, 17.881599, 0.000000, 2.749578, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
500, 12.500000, Sedan, 0, 17.881599, 0.000000, 4.026835, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
501, 12.525000, Sedan, 0, 17.881599, 0.000000, 5.304092, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
502, 12.550000, Sedan, 0, 17.881599, 0.000000, 0.298164, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
503, 12.575000, Sedan, 0, 17.881599, 0.000000, 1.575421, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
504, 12.600000, Sedan, 0, 17.881599, 0.000000, 2.852678, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
505, 12.625000, Sedan, 0, 17.881599, 0.000000, 4.129935, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
506, 12.650000, Sedan, 0, 17.881599, 0.000000, 5.407192, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
507, 12.675000, Sedan, 0, 17.881599, 0.000000, 0.401264, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
508, 12.700000, Sedan, 0, 17.881599, 0.000000, 1.678521, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
509, 12.725000, Sedan, 0, 17.881599, 0.000000, 2.955778, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
510, 12.750000, Sedan, 0, 17.881599, 0.000000, 4.233035, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
511, 12.775000, Sedan, 0, 17.881599, 0.000000, 5.510292, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
512, 12.800000, Sedan, 0, 17.881599, 0.000000, 0.504364, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
513, 12.825000, Sedan, 0, 17.881599, 0.000000, 1.781621, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
514, 12.850000, Sedan, 0, 17.881599, 0.000000, 3.058878, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.761682, 74.455857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.751759, 1, 0.001759, 1.805198, 0.000000, 3.136313, -0.005280, 0.000000, -0.003996, , 
